num;name;is_company;parent_id;category_id;street;street2;zip;city;country;website;function;phone;mobile;fax;mail;title;comment;ref;lang;product_pricelist;product_pricelist_purchase;customer;supplier;opt_out;notification_email_send;payment_responsible;property_account_position;vat;vat_subjected;account_receivable;account_payable;property_payment_term;property_supplier_payment_term;fermeture;remarque com/cli;remarque fac/cli;adresse facturation;type;blocage;fsc;representant;representant_id;remarque transport;;;;address_type
927;BREVINI FLUID POWER BENEL;1;;;POSTBUS 764;;NL-2400;AT ALPHEN A/D RIJN;NL;;;31172470870;;31172477667;;;;F02638;FR;;;0;1;1;;vciarniello;3;NL802772122B01;1;;;;;;;;;;;;;;;;;;
928;BRICO ACIERS;1;;;RUE DE L'ILE MONSIN 109B;;4020;LIEGE;BE;;;04-240.25.16;;04-264.54.93;;;;F02545;FR;;;0;1;1;;vciarniello;1;BE0401546445;1;;;;;;;;;;;;;;;;;;
929;BRICO BELGIUM;1;;;RUE DE MICHEROUX 34;;B-4620;FLERON;BE;;;04-355.95.00;;04-355.95.09;;;;F00250;FR;;;0;1;1;;vciarniello;1;BE0427572733;1;;;;;;;;;;;;;;;;;;
930;BRICO GARDEN;1;;;RUE DE HERVE 108;;B-4651;BATTICE;BE;;;087-65.66.12;;;;;;F02518;FR;;;0;1;1;;vciarniello;1;BE0822146462;1;;;;;;;;;;;;;;;;;;
931;BRICOGEMAX;1;;;RUE ALBERT 1er 45;;B-4610;BEYNE-HEUSAY;BE;;;04-355.05.25;;04-355.05.52;;;;F00248;FR;;;0;1;1;;vciarniello;1;BE0470042204;1;;;;;;;;;;;;;;;;;;
932;BROUWER CONSUMER PRODUCTS;1;;;POSTBUS 198;;NL-1530;AD WORMER;NL;;;31756573058;;31756704883;;;GSM HANS-PETER 0031-653.41.20.10;F02346;FR;;;0;1;1;;vciarniello;3;NL008760688B01;1;;;;;;;;;;;;;;;;;;
933;BRUNEAU;1;;;KORTRIJKSESTEENWEG 410;;B-9000;GENT;BE;;;070-22.26.26;;070-23.34.00;;;;F00236;FR;;;0;1;1;;vciarniello;1;BE0465015822;1;;;;;;;;;;;;;;;;;;
934;BRUSSELS INTERNAT. TRADE;1;;;ATOMIUM SQUARE BP 211;;B-1020;BRUXELLES;BE;;;02-478.49.89;;02-478.99.48;;;;F00241;FR;;;0;1;1;;vciarniello;1;BE0413030255;1;;;;;;;;;;;;;;;;;;
935;BTK TRANSPORT;1;;;AVENUE DE L'EXPANSION 6;;B-4432;ALLEUR;BE;;;04-247.91.51;;04-247.47.48;;;EDO 04/247.91.41 - M REMACLE : 0473/99.08.42;F00244;FR;;;0;1;1;;vciarniello;1;BE0442127087;1;;;;;;;;;;;;;;;;;;
936;BTU MASCHINENHANDEL ET CO;1;;;BOTTUMER STRASSE 2;;D-49586;MERZEN;DE;;;49546692220;;495466522;;;;F02512;FR;;;0;1;1;;vciarniello;3;DE225146378;1;;;;;;;;;;;;;;;;;;
937;BUCKEYE;1;;;DIESELSTRASSE 16;;D-48565;STEINFURT;DE;;;4925511400;;492551140140;;;M. VESALAINEN : GSM 0033-610.88.63.35 - TEL 0033-474.18.14.21 FAX 0033-474.18.13.79- NINA TERWORT 0049-25.51.14.01.25- SANDRA LUNDZWIG 0049-25.51.14.01.29;F00217;FR;;;0;1;1;;vciarniello;3;DE812785308;1;;;;;;;;;;;;;;;;;;
938;BUREAU CONSEILS ET SERVIC;1;;;RUE FOLLE FRANCE 8;;B-1325;CHAUMONT-GISTOUX;BE;;;010-68.72.90;;010-68.72.99;;;;F02412;FR;;;0;1;1;;vciarniello;1;BE0444431036;1;;;;;;;;;;;;;;;;;;
939;BUREAU VERITAS HONG KONG;1;;;UNIT 1219; VANTA IND.CENTRE;21-33 TAI LIN PAI ROAD;;KWAI CHUNG;HK;;;;;;;;;F02634;FR;;;0;1;1;;vciarniello;2;;0;;;;;;;;;;;;;;;;;
940;BURGERS ] ZN;1;;;POSTBUS 66;;NL-6960;AB EERBEEK;NL;;;0031-833873911;;0031-833851694;;;;F00227;NL;;;0;1;1;;vciarniello;3;NL005798371B05;1;;;;;;;;;;;;;;;;;;
941;BURO MARKET LIEGE;1;;;BD DE FROIDMONT 15;;B-4030;LIEGE;BE;;;04-340.39.69;;04-344.15.30;;;;F00292;FR;;;0;1;1;;vciarniello;1;BE0420706618;1;;;;;;;;;;;;;;;;;;
942;BURODA;1;;;GRAND-ROUTE 29;;B-4342;HOGNOUL;BE;;;04-257.47.42;;04-257.63.83;;;;F00224;FR;;;0;1;1;;vciarniello;1;BE0404400621;1;;;;;;;;;;;;;;;;;;
943;BURVENICH HANS-JOSEF;1;;;STEPHANUSSTRASSE 41;;D-5350;EUSKIRCHEN-ROITZHEIM;DE;;;0 22 51-6936;;0 22 51-61637;;;;F00284;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;;;;;;;;;;;;
944;BUY AID;1;;;BRUSSELSESTEENWEG 131;;B-9050;GENT;BE;;;09-210.66.70;;09-231.83.59;;;;F02394;FR;;;0;1;1;;vciarniello;1;BE0475379677;1;;;;;;;;;;;;;;;;;;
945;BW EUPEN;1;;;GEWERBESTRASSE 13;;B-4700;EUPEN;BE;;;087-56.01.83;;087-56.01.84;;;ANDRE OLISCHLAEGER : 087-899960 ou 087-899965;F02443;FR;;;0;1;1;;vciarniello;1;BE0412778847;1;;;;;;;;;;;;;;;;;;
946;C ] C FORWARDING;1;;;VLIEGPLEIN 47;;B-9990;MALDEGEM;BE;;;050-72.92.90;;050-72.92.99;;;;F00307;FR;;;0;1;1;;vciarniello;1;BE0459603915;1;;;;;;;;;;;;;;;;;;
947;C.E.R.V.A.C.;1;;;PARC CLUB DES AYGALADES-B 7A;BD CAPITAINE GEZE 35;F-13333;MARSEILLE CEDEX;FR;;;33495050000;;33495050048;;;;F00329;FR;;;0;1;1;;vciarniello;3;FR68341870343;1;;;;;;;;;;;;;;;;;;
948;C.G.E.S.;1;;;RUE WALCOURT 150 D2;;B-1070;BRUXELLES;BE;;;02-242.39.79;;02-216.30.22;;;;F00330;FR;;;0;1;1;;vciarniello;1;BE0426082396;1;;;;;;;;;;;;;;;;;;
949;C.P.BOURG S.A.;1;;;RUE DES TECHNOLOGIES 22;;B-1340;OTTIGNIES;BE;;;010-61.38.38;;010-61.36.38;;;CHGMENT TARIFS : 015-29.46.30;F00380;FR;;;0;1;1;;vciarniello;1;BE0400357305;1;;;;;;;;;;;;;;;;;;
950;C.S.M. CONTAINERS;1;;;CHAUSSEE DE BRUXELLES 738;;B-6210;FRASNES-LEZ-GOSSELIES;BE;;;071-85.16.46;;071-85.38.63;;;;F00334;FR;;;0;1;1;;vciarniello;1;BE0442789657;1;;;;;;;;;;;;;;;;;;
951;CABOT AND CO;1;;;AVENUE LEON JOUREZ 87;;B-1420;BRAINE-L'ALLEUD;BE;;;02-732.36.31;;;;;;F02623;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
952;CAFES LIEGEOIS;1;;;ROUTE DE VERVIERS 181;;B-4655;CHAINEUX;BE;;;087-67.91.73;;087-35.46.50;;;;F00312;FR;;;0;1;1;;vciarniello;1;BE0402465965;1;;;;;;;;;;;;;;;;;;
953;CALYS GROUP-VERT-TIGE;1;;;AVENUE JEAN TASTE 107-109;;B-4802;HEUSY;BE;;;087-22.19.59;;087-22.19.59;;;;F02629;FR;;;0;1;1;;vciarniello;1;BE0464187956;1;;;;;;;;;;;;;;;;;;
954;CARBONE LORRAINE BENELUX;1;;;POSTBUS 311;;NL-3100;AH SCHIEDAM;NL;;;02-456.80.71;;02-456.80.80;;;;F00332;FR;;;0;1;1;;vciarniello;3;BE0885739662;1;;;;;;;;;;;;;;;;;;
955;CAREMISO S.A.;1;;;RUE LEJEUNE; 22-28;;B-4800;VERVIERS;BE;;;087-33.57.29;;087-33.17.29;;;;F00300;FR;;;0;1;1;;vciarniello;1;BE0402262265;1;;;;;;;;;;;;;;;;;
956;CARESTEL MOTORWAY SERVICE;1;;;JOSEPH CARDIJNSTRAAT 66;;B-9420;ERPE-MERE;BE;;;053-76.01.11;;053-76.01.83;;;;F00352;FR;;;0;1;1;;vciarniello;1;BE0432852107;1;;;;;;;;;;;;;;;;;;
957;CARGLASS N.V.;1;;;TRICHTERHEIDEWEG 11;;B-3500;HASSELT;BE;;;011-87.00.11;;011-25.67.72;;;;F00382;FR;;;0;1;1;;vciarniello;1;BE0432023845;1;;;;;;;;;;;;;;;;;;
958;CARIFLEUR;1;;;RUE PISSEROULE 229;;B-4820;DISON;BE;;;087-76.21.23;;087-34.08.35;;;;F00386;FR;;;0;1;1;;vciarniello;1;BE0448590059;1;;;;;;;;;;;;;;;;;;
959;CARL EICHHORN;1;;;POSTFACH 2220;;D-52402;JULICH;DE;;;0049-24616990;;492461699150;;;GSM M. BEYENS : 0475-90.50.86 CONTACT USINE : M. HANNES 0049-24.61.69.92.07;F00343;FR;;;0;1;1;;vciarniello;3;;0;;;;;;;ENDEANS 14J - 3%;;;;;;;;;;;
960;CAROLINE PACKAGING;1;;;11-13 WALKER WAY;THORNBURY;BS353US;BRISTOL;GB;;;441454413596;;441454417949;;;;F00366;FR;;;0;1;1;;vciarniello;3;GB137994618;1;;;;;;;;;;;;;;;;;;
961;CARON VECTOR SA;1;;;AVENUE EIFFEL 5;;B-1300;WAVRE;BE;;;010-23.13.11;;010-23.13.36;;;;F00302;FR;;;0;1;1;;vciarniello;1;BE0402197929;1;;;;;;;;;;;;;;;;;;
962;CARRE D'AS;1;;;RUE PARADIS 54;;B-4000;LIEGE;BE;;;04-253.56.75;;04-254.12.09;;;;F00348;FR;;;0;1;1;;vciarniello;1;BE0458201373;1;;;;;;;;;;;;;;;;;;
963;CARTENPLAST;1;;;VIA ROMA NORD 51 E 51/A;;I-42030;VEZZANO SUL CROSTOLO (RE);IT;;;390522606330;;390522606129;;;;F00375;FR;;;0;1;1;;vciarniello;3;IT00129380358;1;;;;;;;;;;;;;;;;;;
964;CARTIERA CARMENTA SRL;1;;;VIA PROVINCIALE 45;;35010;CARMIGNANO DI BRENTA;IT;;;049.9430000;;049.5958821;;;;F02672;FR;;;0;1;1;;vciarniello;3;IT04659120283;1;;;;;;;;;;;;;;;;;;
965;CARTOMILLS-SMURFIT KAPPA;1;;;RUE DE DOUVRAIN 19;;7011;GHLIN;BE;;;065-32.12.14;;065-34.04.92;;;GSM M. DIVOY 0476-40.00.13 CHRISTELLE (contact interne) EMAIL : clecompte@cartomills.com (Mme GEENENS Martine);F00354;FR;;;0;1;1;;vciarniello;1;BE0448776735;1;;;;;;;ENDEANS 15J -2.5% OU 60J FIN MOIS;;;;;;;;;;;
966;CARTRONICS;1;;;CHAUSSEE DE LOUVAIN 473 BTE 1;;B-1300;WAVRE;BE;;;010-23.93.93;;010-23.93.94;;;;F00340;FR;;;0;1;1;;vciarniello;1;BE0444959685;1;;;;;;;;;;;;;;;;;;
967;CASA - HECK GERARD;1;;;RUE DE L'HARMONIE 16;;B-4800;VERVIERS;BE;;;087-33.93.45;;;;;;F00385;FR;;;0;1;1;;vciarniello;1;BE0420446302;1;;;;;;;;;;;;;;;;;;
968;CASA INTERNATIONAL;1;;;KAREL GOVAERTSSTRAAT 14;;B-2222;ITEGEM;BE;;;015-25.93.11;;015-25.93.49;;;;F00335;FR;;;0;1;1;;vciarniello;1;BE0435132397;1;;;;;;;;;;;;;;;;;;
969;CASH CONVERTERS;1;;;RUE DE LA GRAPPE 25;;B-4820;DISON;BE;;;087-66.26.62;;;;;;F00346;FR;;;0;1;1;;vciarniello;1;BE0440621213;1;;;;;;;;;;;;;;;;;;
970;CASTOLIN BENELUX;1;;;BD DE L'HUMANITE 222-228;;B-1190;BRUXELLES;BE;;;02-332.20.20;;02-376.28.16;;;;F00316;FR;;;0;1;1;;vciarniello;1;BE0402932258;1;;;;;;;;;;;;;;;;;;
971;CASTROL INDUSTRIAL;1;;;UITBREIDINGSTRAAT 60-2;;B-2600;BERCHEM (ANVERS);BE;;;03-286.62.10;;03-286.62.20;;;E-MAIL : industriebe@castrol.com;F00399;FR;;;0;1;1;;vciarniello;1;BE0404610160;1;;;;;;;;;;;;;;;;;;
972;CBC BANQUE;1;;;GRAND'PLACE 5;;B-1000;BRUXELLES;BE;;;02-547.19.24;;;;;;F00344;FR;;;0;1;1;;vciarniello;1;BE0403211380;1;;;;;;;;;;;;;;;;;;
973;CCI CONNECT;1;;;CHAUSSEE DE MARCHE 935A;;B-5100;WIERDE;BE;;;04-341.91.70;;04-343.92.67;;;;F02476;FR;;;0;1;1;;vciarniello;1;BE0810570206;1;;;;;;;;;;;;;;;;;;
974;CEBEO;1;;;NOORDLAAN 15;;B-8520;KUURNE;BE;;;056-36.46.00;;056.35.30.84;;;;F00355;FR;;;0;1;1;;vciarniello;1;BE0405318953;1;;;;;;;;;;;;;;;;;;
975;CELABOR;1;;;AVENUE DU PARC 38;ZONING DE PETIT-RECHAIN;B-4650;CHAINEUX;BE;;;087-32.24.54;;087-34.13.87;;;M.BERCK 087-32.24.56 GSM 0473 866 732 PAULINE OLIVIER 087-32.25.72 - NINON 087-32.24.68;F00339;FR;;;0;1;1;;vciarniello;1;BE0455511010;1;;;;;;;;;;;;;;;;;;
976;CENTRACAR-XCLUSIVE CARS;1;;;HERBESTHALER STRASSE 132;;B-4700;EUPEN;BE;;;087-59.89.59;;087-59.89.58;;;;F02554;FR;;;0;1;1;;vciarniello;1;BE0464341077;1;;;;;;;;;;;;;;;;;;
977;CENTRALTAX;1;;;RUE D'ENSIVAL 12;;B-4800;VERVIERS;BE;;;087-33.33.33;;087-33.87.19;;;GSM : 0475-66.13.87;F02645;FR;;;0;1;1;;vciarniello;1;BE0423719556;1;;;;;;;;;;;;;;;;;;
978;CENTRAPLAST;1;;;LEUVENSESTEENWEG 254;;B-3190;BOORTMEERBEEK;BE;;;015-51.34.81;;015-51.65.59;;;GSM 0475-74.81.85;F00336;FR;;;0;1;1;;vciarniello;1;BE0407562623;1;;;;;;;;;;;;;;;;;;
979;CENTRE CULTUREL REGIONAL;1;;;RUE DES ARTISTES 2;;B-4800;VERVIERS;BE;;;087-39.30.39;;087-39.30.38;;;;F00356;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
980;CENTRE DE FORMATION DE VE;1;;;RUE DE LIMBOURG 37;;B-4800;VERVIERS;BE;;;087-32.54.54;;087-33.64.60;;;;F02393;FR;;;0;1;1;;vciarniello;1;BE0410897245;1;;;;;;;;;;;;;;;;;;
981;CENTRE DES ABRASIFS;1;;;ZONING INDUSTRIEL;RUE DU CHARBONNAGE 11-13;B-4020;WANDRE;BE;;;04-370.00.75;;04-370.01.57;;;;F00305;FR;;;0;1;1;;vciarniello;1;BE0425891960;1;;;;;;;;;;;;;;;;;;
982;CENTRE EUROPEEN PR SECURI;1;;;ZONING INDUSTRIEL DU HAUT PRE;RUE GUILLAUME D'ORANGE 168;B-4100;SERAING;BE;;;04-330.39.50;;04-338.08.88;;;;F02423;FR;;;0;1;1;;vciarniello;1;BE0429856389;1;;;;;;;;;;;;;;;;;;
983;CEPHICO;1;;;RUE DE TRIBOMONT 69;;B-4860;WEGNEZ;BE;;;0495-49.65.41;;;;;;F02724;FR;;;0;1;1;;vciarniello;1;BE0541790530;1;;;;;;;;;;;;;;;;;;
984;CERCLINDUS;1;;;UILENBAAN 120;;B-2160;WOMMELGEM;BE;;;03-355.03.50;;03-355.03.73;;;M. LECOQ 0495-21.85.02 AV. DU GRAND VIVIER 2 - 6041 GOSSELIES - TEL 071-20.45.30 - FAX071-32.17.59 - MARTINE VAN CAW pr marquage 03-355.03.50 ET GUILLAUME VESTELLEN. Serv techn : 03-355.03.;F00397;FR;;;0;1;1;;vciarniello;1;BE0438238476;1;;;;;;;;;;;;;;;;;;
985;CEREG;1;;;TIEGE 140;;B-4845;SART-LEZ-SPA;BE;;;087-47.47.38;;;;;;F00337;FR;;;0;1;1;;vciarniello;1;BE0449557782;1;;;;;;;;;;;;;;;;;;
986;CETIM;1;;;AVENUE FELX-LOUAT 52;;F-60304;SENLIS CEDEX;FR;;;33344673306;;33344673539;;;;F00357;FR;;;0;1;1;;vciarniello;3;FR18775629074;1;;;;;;;;;;;;;;;;;;
987;CEVA LOGISTICS NETHERLAND;1;;;VOLKERAKSTRAAT 61 A;P.O.BOX 1012;NL-6920;BA DUIVEN;NL;;;31263195200;;31263195222;;;;F02558;FR;;;0;1;1;;vciarniello;3;NL009577932B01;1;;;;;;;;;;;;;;;;;;
988;CGMP;1;;;RUE DE LA MAIRIE 24;;F-72160;TUFFE;FR;;;33466574999;;33466574990;;;MR BOURDIN 0033-243.60.11.10 DOMINIQUE GUERY 0033-243.60.11.22;F02434;FR;;;0;1;1;;vciarniello;3;FR09384030953;1;;;;;;;;;;;;;;;;;;
989;CGP FLEXIBLE INNOVATION;1;;;13 AVENUE DE LA GARE;;F-63270;PARENT;FR;;;33473963887;;33473963967;;;TEL DIRECT M. BAYLE : 0033-473.96.39.88 - GSM 0033-678.19.98.32POUR SUIVI COMMANDES : MME MAROTTE MAITE 0033-473.96.39.93 -GSM 0033 6 07 72 06 23 OU CHRYSTELE JOUBERT 0033-473.73.96.38.85;F02510;FR;;;0;1;1;;vciarniello;3;FR69444463525;1;;;;;;;;;;;;;;;;;;
990;CHAINEUX PNEUS;1;;;AVENUE DU PARC 32 B;;B-4650;CHAINEUX;BE;;;087-35.22.55;;087-35.22.77;;;;F01527;FR;;;0;1;1;;vciarniello;1;BE0453642373;1;;;;;;;;;;;;;;;;;;
991;CHALET ROYAL;1;;;MARENWEZ 1;;B-6600;BASTOGNE;BE;;;;;;;;;F00369;FR;;;0;1;1;;vciarniello;1;BE0463996827;1;;;;;;;;;;;;;;;;;;
992;CHALOT;1;;;RUE DE TUBIZE 137;;B-1440;BRAINE-LE-CHATEAU;BE;;;02-366.99.60;;02-366.22.25;;;;F00323;FR;;;0;1;1;;vciarniello;1;BE0464761345;1;;;;;;;;;;;;;;;;;;
993;CHAMBRE DE COMMERCE ET IND;1;;;RUE RENKIN 35;;B-4800;VERVIERS;BE;;;087-29.36.36;;087-29.36.37;;;;F00310;FR;;;0;1;1;;vciarniello;1;BE0407634283;1;;;;;;;;;;;;;;;;;;
994;CHAMBRE DE COMMERCE NEERL;1;;;RUE DU CONGRES 18;;B-1000;BRUXELLES;BE;;;02-219.11.74;;02-218.78.21;;;;F00331;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
995;CHEP BENELUX SA;1;;;INDUSTRIEWEG;34;;B-2880;BORNEM;BE;;;03-889.17.01;;03-889.84.30;;;;F00394;FR;;;0;1;1;;vciarniello;1;BE0417307856;1;;;;;;;;;;;;;;;;;
996;CHESHIRE ENGRAVING SERVIC;1;;;FIFTH AVENUE; TAMESIDE PARK INDUSTR;IAL ESTATE;SK164PP;DUKINFIELD; CHESHIRE;GB;;;441613445558;;441613309766;;;;F00353;FR;;;0;1;1;;vciarniello;3;GB603442282;1;;;;;;;;;;;;;;;;
997;CHEYNS;1;;;P.I. DES HAUTS-SARTS;3�me AVENUE 17;B-4040;HERSTAL;BE;;;04-240.77.77;;04-240.77.78;;;;F02514;FR;;;0;1;1;;vciarniello;1;BE0441745126;1;;;;;;EUR;;;;;;;;;;;;
998;CHIMCO;1;;;XHENEUMONT 10;;B-4651;BATTICE;BE;;;087-67.49.82;;087-67.99.83;;;;F00384;FR;;;0;1;1;;vciarniello;1;BE0424761812;1;;;;;;;;;;;;;;;;;;
999;CIB A.S.B.L.;1;;;RUE GRAND VINAVE 63;;B-4101;JEMEPPE;BE;;;04-234.17.00;;04-234.17.80;;;MR PAQUAY GSM:075/79.47.69;F00377;FR;;;0;1;1;;vciarniello;1;BE0463529247;1;;;;;;;;;;;;;;;;;;
1000;CIPE BELGIUM;1;;;BD DE L'HUMANITE 114;;B-1070;BRUXELLES;BE;;;02-558.14.14;;02-558.14.15;;;SERVICE TECHNIQUE 02-467.77.13 NR ABONNE 682261 - NR CLIENT INTRUSION 153474 - NR CLIENT INCENDIE 295630;F00388;FR;;;0;1;1;;vciarniello;1;BE0444028386;1;;;;;;;;;;;;;;;;;;
1001;CIPIYOU MAGASIN;1;;;RUE DE L'HARMONIE 13;;B-4800;VERVIERS;BE;;;087-29.21.20;;087-29.21.29;;;;F02347;FR;;;0;1;1;;vciarniello;1;BE0436881565;1;;;;;;;;;;;;;;;;;;
1002;CIPP;1;;;AVDA MARQUES FIGUEROA 91;ENTLO.C;E-15500;FENE-A CORUNA;ES;;;34981102420;;34881953882;;;;F02436;FR;;;0;1;1;;vciarniello;3;ESB64361728;1;;;;;;;;;;;;;;;;;;
1003;CIREPA;1;;;RUE DES ARTISANS 38;Z.I. DE GHISLENGHIEN;B-7822;GHISLENGHIEN;BE;;;068-65.99.38;;068-65.99.39;;;PAIEMENT 15J - 3% (01/09/06) ORGANISATION/LIVRAISONS : V�ronique - TPTEUR = GEFCO 02-386.43.33/28 - TEL ELS ATHENA : 051-26.32.50 - GSM DIRK 0486-23.59.91;F00365;FR;;;0;1;1;;vciarniello;1;;0;;;;;;;;;;;;;;;;;;
1004;CITY-STATION SA;1;;;RUE DE LA CITE 2-4;;B-4800;VERVIERS;BE;;;087-33.31.21;;087-31.03.06;;;;F00311;FR;;;0;1;1;;vciarniello;1;BE0402264047;1;;;;;;;;;;;;;;;;;;
1005;CLAESSENS ET FILS;1;;;BOUQUETTE 105;;B-4800;VERVIERS;BE;;;087-33.13.69;;087-35.07.95;;;GSM FILS CLAESSENS 0475-43.18.39;F00322;FR;;;0;1;1;;vciarniello;1;BE0447151291;1;;;;;;;;;;;;;;;;;;
1006;CLARUS FILMS (SORETRAC);1;;;PHILIPP-REIS-STRASSE 22;;D-63128;DIETZENBACH-STEINBERG;DE;;;60.74.82.10.0;;60.74.82.10.55;;;M. ROTHKRANZ gsm : 0049-163.58.14.804 NR A DUREN : 0049-24.21.22.59.530 NR A EUPEN : 087-55.56.57;F01792;FR;;;0;1;1;;vciarniello;3;DE129463258;1;;;;;;;ENDEANS 14 J. -3% OU 45 J. DATE;;;;;;;;;;;
1007;CLASSEN PHARMACIE;1;;;PLACE DE PETIT-RECHAIN 21;;B-4800;PETIT-RECHAIN;BE;;;087-33.32.69;;087-33.32.07;;;;F02745;FR;;;0;1;1;;vciarniello;1;BE0430960805;1;;;;;;;;;;;;;;;;;;
1008;CLAYTON OF BELGIUM N.V.;1;;;RIJKSWEG 30;;B-2880;BORNEM;BE;;;03-890.57.00;;03-890.57.95;;;SERVICE 24H/24 SEMAPHONE 045-2515001 COUT FIXE 10000 FR + HEURE�EN REGIE A 2250 FR MME INGE BAUDEWYN (SERVICE PIECES RECHANGE) : 03-890.57.52;F00361;FR;;;0;1;1;;vciarniello;1;BE0400800634;1;;;;;;;;;;;;;;;;;;
1009;CLEBAN ED.;1;;;CRAPAURUE 71;;B-4800;VERVIERS;BE;;;087-33.52.37;;;;;;F02435;FR;;;0;1;1;;vciarniello;1;BE0422306128;1;;;;;;;;;;;;;;;;;;
1010;CLUB LIEGEOIS DES EXPORT.;1;;;PLACE XAVIER NEUJEAN 8;;B-4000;LIEGE;BE;;;04-220.43.80;;04-220.47.77;;;;F00327;FR;;;0;1;1;;vciarniello;1;BE0422351856;1;;;;;;;;;;;;;;;;;;
1011;CLUB14;1;;;RUE DU PONT DU CHRIST 7;;B-1300;WAVRE 002;BE;;;010-22.21.43;;;;;;F00333;FR;;;0;1;1;;vciarniello;1;BE0415167423;1;;;;;;;;;;;;;;;;;;
1012;CMP BATTERIJEN;1;;;GROENSTRAAT;31;;B-2640;MORTSEL;BE;;;03-460.13.00;;03-455.69.07;;;;F00390;FR;;;0;1;1;;vciarniello;1;BE0437796632;1;;;;;;;;;;;;;;;;;
1013;CNM;1;;;RUE ACHILLE DETIENNNESTRAAT 20;;B-1030;BRUXELLES;BE;;;02-242.87.68;;02-241.68.78;;;;F02437;FR;;;0;1;1;;vciarniello;1;BE0864805280;1;;;;;;;;;;;;;;;;;;
1014;CO-JOINT;1;;;RUE COTE D'OR 279;;B-4000;LIEGE;BE;;;04-252.17.41;;04-252.14.02;;;;F00376;FR;;;0;1;1;;vciarniello;1;BE0428322009;1;;;;;;;;;;;;;;;;;;
1015;COFACE BELG.SERV.HOLDING;1;;;BD DU SOUVERAIN 100;;B-1170;BRUXELLES;BE;;;02-404.01.11;;02-663.76.59;;;;F02614;FR;;;0;1;1;;vciarniello;1;BE0451002884;1;;;;;;;;;;;;;;;;;;
1016;COFACE BELGIUM;1;;;BD DU SOUVERAIN 100;;B-1170;BRUXELLES;BE;;;02-404.01.11;;02-663.76.59;;;;F02529;FR;;;0;1;1;;vciarniello;1;BE0451902214;1;;;;;;;;;;;;;;;;;;
1017;COGEPACK S.A.;1;;;RUE J.E. LENOIR 8;;B-1348;LOUVAIN-LA-NEUVE;BE;;;010-45.19.24;;010-45.03.83;;;MR KNOCKAERT;F00370;FR;;;0;1;1;;vciarniello;1;BE0448508501;1;;;;;;;;;;;;;;;;;;
1018;COILS CUTTING ASSISTANCE;1;;;AVENUE JF DEBECKER 69;;B-1200;BRUXELLES;BE;;;02-770.43.16;;02-770.00.38;;;CONTACT : M. GOB;F00326;FR;;;0;1;1;;vciarniello;1;BE0888899387;1;;;;;;;;;;;;;;;;;;
1019;COLEN MAURICE;1;;;ROUTE DE BATTICE;52;;B-4800;PETIT-RECHAIN;BE;;;087-35.22.43;;087-35.22.43;;;;F00430;FR;;;0;1;1;;vciarniello;1;BE0713104804;1;;;;;;;;;;;;;;;;;
1020;COLOR CHEMIE DRUCKFARBEN;1;;;INDUSTRIESTRASSE 36;;D-63654;BUDINGEN;DE;;;49604296190;;4960423061;;;CONTACT : MME EMMERECH COLOR CHIMIE FRANCE : 0033-387.82.81.70 - M.CLAUDE CAILLE : 0033-679.01.50.79;F00342;FR;;;0;1;1;;vciarniello;3;DE113447512;1;;;;;;;;;;;;;;;;;;
1021;COLOR CHIMIE FRANCE;1;;;PARC D'ACTIVITE COMMUNAUTAIRE;;F-57450;HENRIVILLE;FR;;;33387828170;;33387816322;;;GSM M. CAILLE 0033-679.01.50.79;F02429;FR;;;0;1;1;;vciarniello;3;FR50451159073;1;;;;;;;;;;;;;;;;;;
1022;COLRUYT F SA ETS;1;;;EDINGENSESTEENWEG 196;;B-1500;HALLE;BE;;;02-360.10.40;;02-360.02.07;;;;F00328;FR;;;0;1;1;;vciarniello;1;BE0400378485;1;;;;;;;;;;;;;;;;;;
1023;COMETRANS;1;;;18; RUE DES FORTS - ZONE INDUSTRIEL;LE;F-59960;NEUVILLE-EN-FERRAIN;FR;;;33320690585;;33320468227;;;;F00367;FR;;;0;1;1;;vciarniello;3;FR87327517421;1;;;;;;;;;;;;;;;;;
1024;COMEXI GROUP INDUSTRIES;1;;;AVD. MAS PINS 135;POLIGON INDUSTRIAL DE GIRONA;E-17457;RIUDELLOTS DE LA SELVA;ES;;;34972477744;;34972477384;;;;F02646;FR;;;0;1;1;;vciarniello;3;ESA17005299;1;;;;;;;;;;;;;;;;;;
1025;COMPTOIR OPTIQUE;1;;;RUE DE LA POSTE 9;;B-4900;SPA;BE;;;087-77.44.47;;087-77.43.62;;;;F01214;FR;;;0;1;1;;vciarniello;1;BE0402307894;1;;;;;;;;;;;;;;;;;;
1026;COMPUTERLAND S.A.;1;;;AV. DE L'INFORMATIQUE 9;;B-4432;ALLEUR;BE;;;04-239.89.39;;04-239.89.38;;;;F00359;FR;;;0;1;1;;vciarniello;1;BE0420329902;1;;;;;;;;;;;;;;;;;;
